dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,legislacaoCitada,local,arquivamento,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,linksOrigem,observacao,atualizacaoTexto,horarioTexto,usuarioTexto,urgencia,norma,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,2430,2002,GOVERNADOR ITAMAR FRANCO,"AUTORIZA O PODER EXECUTIVO A DOAR À CASA DE CULTURA DE MARIANA -
ACADEMIA MARIANENSE DE LETRAS, O IMÓVEL QUE ESPECIFICA.
(DESTINAÇÃO: FUNCIONAMENTO DA REFERIDA INSTITUIÇÃO)","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, INSTITUIÇÃO CULTURAL, IMÓVEL,
MUNICÍPIO, MARIANA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-31,000117090,PL. 2430 2002 - PROJETO DE LEI,NA,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,IMÓVEL,DEC 11653 1969 - DECRETO,ARQUIVO,20030203,20030206,GRACA,2003-01-31,"list(passo = 6:1, data = c(""2003-01-31"", ""2002-12-18"", ""2002-12-11"", ""2002-12-10"", ""2002-11-21"", ""2002-10-29""), local = c(""PLENÁRIO"", ""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""COMISSÃO FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PRIMEIRO TURNO.\nRELATOR: DEP. DILZON MELO (REDISTRIBUÍDO).\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 19 12 2002, PÁG 24 COL 3."", 
""PRIMEIRO TURNO.\nRELATOR: DEP. IVAIR NOGUEIRA."", ""PRIMEIRO TURNO.\nRELATOR: DEP. SÁVIO SOUZA CRUZ (REDISTRIBUÍDO).\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 11 12 2002, PÁG 29 COL 2.\nRECEBIDO NA FFO EM 10 12 2002."", ""PRIMEIRO TURNO.\nRELATOR: DEP. AILTON VILELA."", ""PUBLICADO NO DL EM 31 10 2002, PÁG 46 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE FISCALIZAÇÃO\nFINANCEIRA E ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 31 10 2002.""))",list(),"list(expressao = c(""(PL.20020243000[codi])[txmt]"", ""(PL.20020243001[codi])[txmt]"", ""(PL.2002024300410[codi])[txmt]"", ""(PL.200202430045[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO"", ""PARECER DE 1º TURNO - COMISSÃO DE FISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA"", ""PARECER DE 1º TURNO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20020243000%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20020243001%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.2002024300410%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200202430045%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,NULL,NA,"list(descricao = ""MSG 335 2002"")",NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2429,2002,DEPUTADO WANDERLEY ÁVILA                   PPS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS DE VÁRZEA DA PALMA - APAE -, COM SEDE NO MUNICÍPIO DE
VÁRZEA DA PALMA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, VÁRZEA DA PALMA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-26,000117098,PL. 2429 2002 - PROJETO DE LEI,5926,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-10-24""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 504 2003."", ""REQUERIMENTO DO DEP. WANDERLEY ÁVILA\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 26 10 2002, PÁG 29 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 29 10 2002.""
))","list(expressao = ""(PL adj 504 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 504 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+504+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 504, ano = 2003)","list(expressao = ""(PL.20020242901[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242901%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 5926, nome = ""DEPUTADO WANDERLEY ÁVILA"", partido = ""PPS"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2428,2002,DEPUTADO JORGE EDUARDO DE OLIVEIRA         PMDB,"DECLARA DE UTILIDADE PÚBLICA O LAR NOSSA SENHORA DAS GRAÇAS DE POÇO
FUNDO, COM SEDE NO MUNICÍPIO DE POÇO FUNDO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, POÇO FUNDO.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-26,000117099,PL. 2428 2002 - PROJETO DE LEI,6796,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-01,"list(passo = 4:1, data = c(""2003-04-01"", ""2003-03-25"", ""2003-01-31"", ""2002-10-24""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 399 2003."", ""REQUERIMENTO DO DEP. LAUDELINO AUGUSTO SOLICITANDO O\nDESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 3 2003, PÁG 21 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 26 10 2002, PÁG 29 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 29 10 2002.""
))","list(expressao = ""(PL adj 399 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 399 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+399+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 399, ano = 2003)","list(expressao = ""(PL.20020242801[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242801%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 6796, nome = ""DEPUTADO JORGE EDUARDO DE OLIVEIRA"", partido = ""PMDB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2427,2002,DEPUTADO EDSON REZENDE                     PT,"INSTITUI O DIA 28 DE ABRIL COMO DIA ESTADUAL EM MEMÓRIA DAS VÍTIMAS DE
ACIDENTES DE TRABALHO E DE DOENÇAS PROFISSIONAIS.","CRIAÇÃO, DATA, HOMENAGEM, VÍTIMA, ACIDENTE DO TRABALHO, DOENÇA
PROFISSIONAL.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-26,000117100,PL. 2427 2002 - PROJETO DE LEI,9656,DELIBERAÇÃO EM TURNO ÚNICO NO PLENÁRIO,"CALENDÁRIO
SAÚDE PÚBLICA
TRABALHO EMPREGO E RENDA",NA,ARQUIVO,20030203,20170911,m17461,2003-04-02,"list(passo = 4:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-10-24""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 441 2003."", ""REQUERIMENTO DO DEP. JÔ MORAES\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 26 10 2002, PÁG 29 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA PARECER.\nRECEBIDO NA CJU EM 29 10 2002.""
))","list(expressao = ""(PL adj '441' adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 441 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27441%27+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 441, ano = 2003)","list(expressao = ""(PL.20020242701[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242701%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 9656, nome = ""DEPUTADO EDSON REZENDE"", partido = ""PT"")","TRABALHO, EMPREGO E RENDA
SAÚDE PÚBLICA",NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2426,2002,DEPUTADO IRANI BARBOSA                     PSD,"DISPÕE SOBRE O PROVIMENTO DE CARGOS DE DIREÇÃO EM AUTARQUIAS,
FUNDAÇÕES E EMPRESAS CONTROLADAS PELO ESTADO.","PROIBIÇÃO, EXIGÊNCIA, CURSO SUPERIOR, OBJETIVO, PREENCHIMENTO, CARGO DE
DIREÇÃO, AUTARQUIA, FUNDAÇÃO PÚBLICA, EMPRESA PÚBLICA, EXCEÇÃO,
HIPÓTESE, CARGO PÚBLICO, NATUREZA TÉCNICA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-25,000117103,PL. 2426 2002 - PROJETO DE LEI,2126,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,ADMINISTRAÇÃO ESTADUAL,EMC 26 1997 - EMENDA À CONSTITUIÇÃO ESTADUAL,ARQUIVO,20030203,20030207,DORINHA,2003-01-31,"list(passo = 2:1, data = c(""2003-01-31"", ""2002-10-23""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 25 10 2002, PÁG 20 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE ADMINISTRAÇÃO\nPÚBLICA, PARA PARECER.\nRECEBIDO NA CJU EM 25 10 2002.""))",list(),"list(expressao = ""(PL.20020242601[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242601%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 2126, nome = ""DEPUTADO IRANI BARBOSA"", partido = ""PSD"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2425,2002,DEPUTADO IVAIR NOGUEIRA                    PMDB,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE BANDA MUSICAL NOSSA SENHORA
DO CARMO, COM SEDE NO MUNICÍPIO DE BETIM.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BETIM.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-25,000117104,PL. 2425 2002 - PROJETO DE LEI,7763,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-01,"list(passo = 6:1, data = c(""2003-04-01"", ""2003-03-25"", ""2003-01-31"", ""2002-11-12"", ""2002-11-12"", ""2002-10-23""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 391 2003."", ""REQUERIMENTO DO DEP. IVAIR NOGUEIRA SOLICITANDO O DESARQUIVAMENTO\nDO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 3 2003, PÁG 21 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""TURNO ÚNICO.\nRELATOR: DEP. AGOSTINHO SILVEIRA.\nCONVERTIDO EM DILIGÊNCIA AO AUTOR, POR DETERMINAÇÃO DO\nPRESIDENTE DA COMISSÃO."", 
""TURNO ÚNICO.\nRELATOR: DEP. AGOSTINHO SILVEIRA."", ""PUBLICADO NO DL EM 25 10 2002, PÁG 20 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE EDUCAÇÃO, CULTURA,\nCIÊNCIA E TECNOLOGIA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 25 10 2002.""))","list(expressao = ""(PL adj 391 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 391 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+391+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 391, ano = 2003)","list(expressao = ""(PL.20020242501[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242501%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7763, nome = ""DEPUTADO IVAIR NOGUEIRA"", partido = ""PMDB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2424,2002,DEPUTADO MIGUEL MARTINI                    PSB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO DA COMUNIDADE MISSIONÁRIA
DE EMAÚS NA ARQUIDIOCESE DE JUIZ DE FORA - ICME-JF, COM SEDE NESSE
MUNICÍPIO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-25,000117105,PL. 2424 2002 - PROJETO DE LEI,7768,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-01,"list(passo = 8:1, data = c(""2003-04-01"", ""2003-03-26"", ""2003-01-31"", ""2002-12-20"", ""2002-12-11"", ""2002-12-10"", ""2002-11-28"", ""2002-10-23""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA"", ""COMISSÃO EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 415 2003."", ""REQUERIMENTO DO DEP. MIGUEL MARTINI\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", 
""ARQUIVADO, FINAL DE LEGISLATURA."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 20 12 2002."", ""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 18 12 2002, PÁG 35 COL 4."", ""TURNO ÚNICO.\nRELATOR: DEP. ANTÔNIO CARLOS ANDRADA.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 11 12 2002, PÁG 28 COL 1."", ""TURNO ÚNICO.\nREQUERIMENTO DO DEP. MIGUEL MARTINI SOLICITANDO O ENCAMINHAMENTO\nDO PROJETO À COMISSÃO DE EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA\nEM VIRTUDE DE A COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA HAVER PERDIDO\nO PRAZO PARA EMITIR O PARECER. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 30 11 2002, PÁG 35 COL 1.\nRECEBIDO NA ECC EM 2 12 2002."", 
""PUBLICADO NO DL EM 25 10 2002, PÁG 19 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE EDUCAÇÃO, CULTURA,\nCIÊNCIA E TECNOLOGIA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 25 10 2002.""))","list(expressao = ""(PL adj 415 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 415 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+415+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 415, ano = 2003)","list(expressao = c(""(PL.20020242401[codi])[txmt]"", ""(PL.200202424039[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20020242401%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200202424039%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 7768, nome = ""DEPUTADO MIGUEL MARTINI"", partido = ""PSB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2423,2002,DEPUTADO MIGUEL MARTINI                    PSB,"DECLARA DE UTILIDADE PÚBLICA A CASA SÃO FRANCISCO DE ASSIS, COM
SEDE NO MUNICÍPIO DE ALFENAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALFENAS.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-25,000117106,PL. 2423 2002 - PROJETO DE LEI,7768,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030409,MOREKA,2003-04-01,"list(passo = 7:1, data = c(""2003-04-01"", ""2003-03-26"", ""2003-01-31"", ""2002-12-19"", ""2002-12-17"", ""2002-11-28"", ""2002-10-23""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 416 2003."", ""REQUERIMENTO DO DEP. MIGUEL MARTINI\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", 
""ARQUIVADO, FINAL DE LEGISLATURA."", ""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 21 12 2002, PÁG 63 COL 3."", ""TURNO ÚNICO.\nRELATOR: DEP. EDSON REZENDE.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 18 12 2002, PÁG 36 COL 1."", ""TURNO ÚNICO.\nREQUERIMENTO DO DEP. MIGUEL MARTINI SOLICITANDO O ENCAMINHAMENTO\nDO PROJETO À COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL\nEM VIRTUDE DE A COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA HAVER PERDIDO\nO PRAZO PARA EMITIR O PARECER. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 30 11 2002, PÁG 35 COL 1.\nRECEBIDO NA TPA EM 2 12 2002."", 
""PUBLICADO NO DL EM 25 10 2002, PÁG 19 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 25 10 2002.""))","list(expressao = ""(PL adj 416 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 416 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+416+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 416, ano = 2003)","list(expressao = c(""(PL.20020242301[codi])[txmt]"", ""(PL.200202423037[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20020242301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200202423037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 7768, nome = ""DEPUTADO MIGUEL MARTINI"", partido = ""PSB"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2422,2002,DEPUTADO ALBERTO BEJANI                    PFL,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PROJETO SALVA VIDAS, COM
SEDE NO MUNICÍPIO DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-25,000117107,PL. 2422 2002 - PROJETO DE LEI,9653,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030411,MOREKA,2003-04-01,"list(passo = 4:1, data = c(""2003-04-01"", ""2003-03-25"", ""2003-01-31"", ""2002-10-23""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 343 2003."", ""REQUERIMENTO DO DEP. ALBERTO BEJANI\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 27 3 2003, PÁG 21 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 23 10 2002, PÁG 19 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 25 10 2002.""
))","list(expressao = ""(PL adj 343 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 343 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+343+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 343, ano = 2003)","list(expressao = ""(PL.20020242201[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242201%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 9653, nome = ""DEPUTADO ALBERTO BEJANI"", partido = ""PFL"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2421,2002,DEPUTADO MARCELO GONÇALVES                 PDT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE DESENVOLVIMENTO DO
BAIRRO ALTO DA BOA VISTA - ADAB, COM SEDE NO MUNICÍPIO DE LAMBARI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LAMBARI.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2002-10-24,000117110,PL. 2421 2002 - PROJETO DE LEI,7771,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,ARQUIVO,20030203,20030207,DORINHA,2003-01-31,"list(passo = 2:1, data = c(""2003-01-31"", ""2002-10-22""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 24 10 2002, PÁG 31 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 24 10 2002.""))",list(),"list(expressao = ""(PL.20020242101[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20020242101%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7771, nome = ""DEPUTADO MARCELO GONÇALVES"", partido = ""PDT"")",NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA
